date,open,high,low,close,volume
2019-04-05,77.706982047389758,78.098730588464662,77.268827428215687,77.658367075980053,1734868
2019-04-08,77.537714599167074,77.932339648332189,75.849109684458398,76.235140647494816,801618
2019-04-09,76.581551449406518,76.962091613203555,76.06030447489016,76.438254518673858,1811514
2019-04-10,76.584590330211668,77.283448982374921,75.728819088107272,76.419868556539981,548394
2019-04-11,76.259799916004411,78.580057653682005,75.536819035552838,77.835079574392935,1124733
2019-04-12,77.598730827146881,78.481343446946426,77.472902637547492,78.354084079969724,1549995
2019-04-15,78.361790291486756,78.625094024333464,78.035559622432473,78.297767186437056,212174
2019-04-16,78.012526192264559,78.704632908059693,77.491109994036492,78.178590841780277,1867006
2019-04-17,78.021342794716929,78.114353946933392,77.910744679842452,78.003623985339416,793422
2019-04-18,78.076671775906064,78.476497262950019,77.439466779487802,77.836029181768481,1046070
2019-04-19,78.106271937371162,78.533189629554556,76.637552404512007,77.056442286151139,1294034
2019-04-22,77.197297847911543,78.142805408106838,76.092207051313778,77.024179530204236,1321697
2019-04-23,76.496540983384577,77.280355179256787,75.021644681940984,75.790346499610877,144970
2019-04-24,75.859582283972713,76.484899420708871,74.103264377124106,74.714104032550154,1747627
2019-04-25,74.730251548885263,76.175343567531513,73.756060147161108,75.182313794597732,1284848
2019-04-26,75.275723462562027,75.995667653440151,74.913540439364922,75.630020677303222,1997776
2019-04-29,75.997613031562409,76.648115295139903,73.761575209997815,74.392938087397908,995874
2019-04-30,73.933889171791691,74.04409603021449,73.729436966168919,73.839339065359766,1265681
2019-05-01,73.708515036733502,74.91187610223551,73.41665765869179,74.615253877076199,938019
2019-05-02,74.74764306269509,76.799589924701408,73.707330880106554,75.730719446076975,1790580
2019-05-03,75.372244715815214,76.508963783474286,75.203955969907099,76.338137007458826,1681536
2019-05-06,76.676900051408808,77.693868074198775,75.745037522150611,76.749646224294395,1826355
2019-05-07,76.8345068232302,77.448902887822769,75.495800673282261,76.099491967008461,1058133
2019-05-08,76.293011442409764,77.207935876378045,74.456855979796401,75.349760788827254,1603757
2019-05-09,75.220809850975726,76.087831878807393,74.715693739423685,75.576893617823629,781710
2019-05-10,75.761624212130599,76.394927543698387,75.521523735491655,76.152820029415409,975769
2019-05-13,76.397313037140691,78.117672173583216,75.923382510483222,77.633069403633911,1544414
2019-05-14,77.687325460491408,79.202017787736764,77.259279575965124,78.765626168392629,254192
2019-05-15,78.821033846786847,79.3410976778015,78.223980920121249,78.740105375854895,1449931
2019-05-16,78.80399184471149,78.904726341660492,77.57754571164277,77.67671245255103,130030
2019-05-17,77.475787300911009,78.530802120259054,76.178898600606161,77.216253234165421,1203236
2019-05-20,77.182085959904242,77.762608211822922,76.837692622044585,77.415624532000422,1006681
2019-05-21,77.341862025818187,78.588502233707885,75.848531784089744,77.071101644120787,990489
2019-05-22,77.256001757359883,77.446378502792939,76.072179367307129,76.259638899207744,1039197
2019-05-23,76.73766990320479,78.33788346704273,75.751333688864079,77.330979145921049,1034673
2019-05-24,76.82105759022491,77.415433102139104,75.373696608770942,75.956873681725028,873988
2019-05-27,75.897551264704347,76.02998514008587,74.673506020396374,74.803804055389833,957573
2019-05-28,75.499636163406464,76.380539232985853,75.293616277901378,76.172115580273953,1179517
2019-05-29,75.818932608716636,76.852568274810466,74.123344367189915,75.133864164711753,1550585
2019-05-30,74.748736976748233,76.098536502198542,73.936091558648954,75.271216476285474,1149109
2019-05-31,75.36645062852979,76.761091756302775,74.560321999699809,75.940045878077797,1320793
2019-06-03,76.341871808200864,77.101665858651245,73.51385547082532,74.245503630471347,1689564
2019-06-04,74.250805902604327,76.058525502938963,71.657368940402975,73.401948393343758,1980073
2019-06-05,74.01416426148748,78.521207681068333,72.350062129199955,76.755771153673152,306448
2019-06-06,77.167897898273154,77.680767993388343,74.487731820999358,74.982789107052554,1454559
2019-06-07,75.378341372445973,75.877163943697497,71.03978788435326,71.509899709692377,527837
2019-06-10,71.757984144712793,72.504826790555583,67.798731247813649,68.504366786958485,473883
2019-06-11,69.508241190967695,69.657348579595507,69.414445487409267,69.56335166777481,1606709
2019-06-12,69.474210489151289,70.226024155155514,68.78318904948253,69.527524841924944,230513
2019-06-13,68.662328485690793,70.421721201532904,66.745898941059465,68.456185367388656,1710890
2019-06-14,69.146020019873731,71.730367760385249,68.701087476070683,71.268805764678433,1564035
2019-06-17,71.065224014644997,71.369352489661054,66.178231822719866,66.461446081206617,1990166
2019-06-18,66.506273006441035,68.437215255594396,65.260829094008017,67.155611141111947,1369091
2019-06-19,67.707514618592754,72.791225003458791,65.473006383068338,70.388942292885432,1758532
2019-06-20,69.687576470774843,71.896932321682343,65.65518279874874,67.736696744346347,325216
2019-06-21,67.208873663393248,68.084042910392256,65.705517534526294,66.561110630645857,1790808
2019-06-24,65.898290175234678,66.024079879558755,64.535505765065665,64.658694123473836,404619
2019-06-25,64.338565389750983,64.645333312361345,62.609073480715736,62.907595141742668,697261
2019-06-26,63.080685846125284,64.412684385623123,61.268996297169998,62.562739579914314,343567
2019-06-27,62.768042121589637,65.134210855016789,62.683456106526826,65.046436198451687,863157
2019-06-28,65.158849790930461,70.375862795731734,63.166587992301515,68.224088425199426,1523097
2019-07-01,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856,609361
2019-07-02,66.104863070806417,69.589246974171616,65.870896809082168,69.342948362928567,1662171
2019-07-03,69.36650885122431,69.977033626080072,68.842298581433212,69.448209554005402,1251968
2019-07-04,69.243736152016851,72.877478175235936,68.766320366222118,72.375008775933381,1294959
2019-07-05,72.583107683590555,75.013656720059203,70.102003047215845,72.449468750994939,1883730
2019-07-08,72.768018057101287,73.406647848803999,72.414889908108364,73.050420561449783,920506
2019-07-09,73.113564052985737,74.854014267692975,72.120018703649379,73.836817818332008,754817
2019-07-10,74.188438703710332,82.395568838009368,72.383186047481885,80.390609276852956,1989653
2019-07-11,80.50585707008571,83.217843600820743,79.63141589437808,82.313945280294746,1158303
2019-07-12,82.58709572344651,84.117565675016778,79.746072222774558,81.223893500101042,1267747
2019-07-15,80.866953183897294,84.238691658180201,79.624750702724526,82.944695684935397,662969
2019-07-16,82.851636589558225,83.001088463247839,82.05988869800693,82.20791237774948,509329
2019-07-17,82.309078025014387,85.00817582111172,78.831604690473583,81.416668398977393,422619
2019-07-18,81.835270182413481,84.696103893438959,81.003654418125706,83.835416136014345,524762
2019-07-19,83.629360685215403,84.859235318881318,82.606373350095396,83.821203672006234,470852
2019-07-22,84.094679242372408,85.222172618407171,83.694792484155116,84.816924407181006,1518768
2019-07-23,84.676118733864485,88.150428726087583,81.501626985390558,84.845685750149897,210096
2019-07-24,84.783377728692344,87.022287961171145,83.442120750595549,85.645611847235543,1295830
2019-07-25,86.090794034088717,88.878113515896416,84.42883202343549,87.162342975047906,1903657
2019-07-26,86.08332854496355,89.835990304564376,78.727901774802348,82.159915747747121,1554549
2019-07-29,81.496867840525752,83.53250683404481,80.992109546459986,83.015140623958118,865471
2019-07-30,82.249667705508799,83.802208475168101,78.910069981056154,80.399572664774027,212864
2019-07-31,79.235446879705009,80.27773540560419,75.572411164037689,76.566514941232228,1684829
2019-08-01,76.242624783749577,77.119948255450637,75.398997365049951,76.266613220599339,105982
2019-08-02,76.624681062537888,77.464689705375662,76.085668428577335,76.919768071014104,1394525
2019-08-05,76.782932324968414,77.51444347320539,74.878335876400271,75.591701930501955,1374803
2019-08-06,75.685205268190671,79.642684999696499,73.55543317042698,77.40154992313451,464650
2019-08-07,77.930267046372691,78.246065245347836,75.173612268228013,75.47823962630747,1505753
2019-08-08,76.107166773487066,76.614250837927841,74.951326416007902,75.450709389327272,433378
2019-08-09,75.418113268543436,77.194121470498999,72.717214980141591,74.429620191980334,528731
2019-08-12,75.061959209627176,76.504047342689148,73.659836534896314,75.074987128735799,1642777
2019-08-13,75.118227124255554,76.683298375459401,74.191946112070482,75.737718508146827,1960345
2019-08-14,75.342362562038375,76.054780211841575,72.862431788701912,73.551399862554263,602952
2019-08-15,73.278663172537662,74.794406681642357,73.180995324497331,74.694718608337169,1850542
2019-08-16,74.006730004444037,76.027714066638779,72.219693357811479,74.191876823341772,1835241
2019-08-19,73.781190719321913,74.108881339542435,70.118481381697393,70.42990450226344,1561874
2019-08-20,70.272486430426099,71.371051262342007,65.930779381257523,66.961470612608295,366105
2019-08-21,67.298624281888081,67.68184017478157,66.936592287107842,67.317746675540931,668897
2019-08-22,68.045643528566046,69.756609204118845,66.04299497586122,67.703605290568106,1387646
2019-08-23,67.121257558203553,67.313306573514126,66.782413262276634,66.973492767841066,1998517
2019-08-26,67.13812620935154,67.957500422494277,66.301039231411082,67.110197379217965,1647500
2019-08-27,66.675169061862192,69.05015718013631,64.758358055424978,67.065068831034381,898510
2019-08-28,67.264336740241404,70.073898328309753,66.122474146235973,68.884341317939842,546987
2019-08-29,68.827928070618057,69.808637455391704,66.004014278939508,66.944486526915298,1924639
2019-08-30,66.182796345488953,66.517960024052044,63.945767146461989,64.269602036022505,624793
2019-09-02,64.643568826640163,65.109352157426088,62.444958429759637,62.894899874146844,750216
2019-09-03,62.6575273196392,64.952987713322813,60.873101908430279,63.103189823624326,1932585
2019-09-04,62.892973201579231,65.393153550041646,62.390071490201642,64.870260019037971,1167163
2019-09-05,64.437987225294634,65.142139445368926,63.045783198651584,63.734721977115271,602735
2019-09-06,63.474625624643053,66.174911614843055,57.181873029589681,59.614457847785907,110156
2019-09-09,59.774099072122723,60.026102519929921,57.029518455903982,57.269950942562311,916918
2019-09-10,57.2022533977485,57.948896894224553,55.291430424145268,56.01313253350083,1973402
2019-09-11,56.128309464457843,56.546157766971326,54.933666266710624,55.342621024468343,921779
2019-09-12,55.467948366995699,55.890264873917431,54.48340855045727,54.898229063233074,1429105
2019-09-13,55.353241761070592,55.898437873770355,54.862743587209735,55.403108588141379,580766
2019-09-16,55.284539281114334,56.203511981924862,53.958259420059889,54.855185903215485,1573664
2019-09-17,54.351182360929286,57.824679811646433,52.447816380331659,55.799672744430239,1574003
2019-09-18,56.173108429001395,56.505659243284093,54.914821329168888,55.239922949142183,1255771
2019-09-19,55.125595290337515,55.790210411822969,53.319826331727086,53.962670416555603,1566513
2019-09-20,54.339897716579976,55.829419704418179,53.544857855531212,55.012586844044741,1199762
2019-09-23,55.14456093500236,55.29017884357831,52.950744575276012,53.090569365823882,818804
